i	j	val
50	74	0.666666666667
50	75	0.0645161290323
50	76	0.150537634409
50	77	0.935483870968
50	78	0.645161290323
50	79	0.956989247312
50	80	0.849462365591
50	81	0.817204301075
50	82	0.967741935484
50	83	0.0752688172043
50	84	0.978494623656
50	85	0.978494623656
50	86	0.94623655914
50	87	0.10752688172
50	88	0.0537634408602
50	89	0.0645161290323
50	90	0.10752688172
50	91	0.0860215053763
50	92	0.129032258065
50	93	0.0967741935484
50	94	0.0967741935484
50	95	0.94623655914
50	96	0.0967741935484
50	97	0.0430107526882
50	98	0.0967741935484
50	99	0.0860215053763
51	0	0.876543209877
51	1	0.234567901235
51	2	0.259259259259
51	3	0.148148148148
51	4	0.308641975309
51	5	0.79012345679
51	6	0.148148148148
51	7	0.20987654321
51	8	0.654320987654
51	9	0.246913580247
51	10	0.827160493827
51	11	0.79012345679
51	12	0.888888888889
51	13	0.16049382716
51	14	0.876543209877
51	15	0.333333333333
51	16	0.864197530864
51	17	0.16049382716
51	18	0.888888888889
51	19	0.185185185185
51	20	0.172839506173
51	21	0.172839506173
51	22	0.876543209877
51	23	0.888888888889
51	24	0.888888888889
51	25	0.876543209877
51	26	0.864197530864
51	27	0.20987654321
51	28	0.271604938272
51	29	0.308641975309
51	30	0.246913580247
51	31	0.135802469136
51	32	0.222222222222
51	33	0.16049382716
51	34	0.172839506173
51	35	0.864197530864
51	36	0.851851851852
51	37	0.876543209877
51	38	0.802469135802
51	39	0.234567901235
51	40	0.876543209877
51	41	0.79012345679
51	42	0.851851851852
51	43	0.876543209877
51	44	0.888888888889
51	45	0.185185185185
51	46	0.197530864198
51	47	0.864197530864
51	48	0.16049382716
51	49	0.876543209877
51	50	0.876543209877
51	51	1.0
51	52	0.888888888889
51	53	0.876543209877
51	54	0.814814814815
51	55	0.83950617284
51	56	0.592592592593
51	57	0.234567901235
51	58	0.345679012346
51	59	0.876543209877
51	60	0.172839506173
51	61	0.172839506173
51	62	0.172839506173
51	63	0.197530864198
51	64	0.185185185185
51	65	0.172839506173
51	66	0.197530864198
51	67	0.197530864198
51	68	0.0740740740741
51	69	0.185185185185
51	70	0.259259259259
51	71	0.83950617284
51	72	0.876543209877
51	73	0.16049382716
51	74	0.703703703704
51	75	0.185185185185
51	76	0.283950617284
51	77	0.851851851852
51	78	0.703703703704
51	79	0.876543209877
51	80	0.913580246914
51	81	0.777777777778
51	82	0.876543209877
51	83	0.185185185185
51	84	0.876543209877
51	85	0.876543209877
51	86	0.851851851852
51	87	0.222222222222
51	88	0.172839506173
51	89	0.172839506173
51	90	0.197530864198
51	91	0.185185185185
51	92	0.222222222222
51	93	0.197530864198
51	94	0.222222222222
51	95	0.851851851852
51	96	0.222222222222
51	97	0.16049382716
51	98	0.197530864198
51	99	0.20987654321
52	0	0.913580246914
52	1	0.197530864198
52	2	0.222222222222
52	3	0.123456790123
52	4	0.283950617284
52	5	0.83950617284
52	6	0.111111111111
52	7	0.185185185185
52	8	0.666666666667
52	9	0.197530864198
52	10	0.864197530864
52	11	0.814814814815
52	12	0.925925925926
52	13	0.123456790123
52	14	0.913580246914
52	15	0.320987654321
52	16	0.901234567901
52	17	0.172839506173
52	18	0.913580246914
52	19	0.148148148148
52	20	0.135802469136
52	21	0.135802469136
52	22	0.913580246914
52	23	0.925925925926
52	24	0.913580246914
52	25	0.864197530864
52	26	0.913580246914
52	27	0.172839506173
52	28	0.259259259259
52	29	0.271604938272
52	30	0.20987654321
52	31	0.111111111111
52	32	0.185185185185
52	33	0.135802469136
52	34	0.135802469136
52	35	0.901234567901
52	36	0.888888888889
52	37	0.913580246914
52	38	0.83950617284
52	39	0.197530864198
52	40	0.925925925926
52	41	0.814814814815
52	42	0.888888888889
52	43	0.938271604938
52	44	0.913580246914
52	45	0.148148148148
52	46	0.16049382716
52	47	0.901234567901
52	48	0.123456790123
52	49	0.913580246914
52	50	0.913580246914
52	51	0.888888888889
52	52	1.0
52	53	0.913580246914
52	54	0.864197530864
52	55	0.864197530864
52	56	0.617283950617
52	57	0.20987654321
52	58	0.308641975309
52	59	0.901234567901
52	60	0.135802469136
52	61	0.135802469136
52	62	0.148148148148
52	63	0.16049382716
52	64	0.172839506173
52	65	0.172839506173
52	66	0.222222222222
52	67	0.172839506173
52	68	0.0493827160494
52	69	0.148148148148
52	70	0.283950617284
52	71	0.864197530864
52	72	0.913580246914
52	73	0.185185185185
52	74	0.728395061728
52	75	0.148148148148
52	76	0.246913580247
52	77	0.888888888889
52	78	0.728395061728
52	79	0.913580246914
52	80	0.876543209877
52	81	0.777777777778
52	82	0.913580246914
52	83	0.16049382716
52	84	0.913580246914
52	85	0.913580246914
52	86	0.888888888889
52	87	0.172839506173
52	88	0.135802469136
52	89	0.135802469136
52	90	0.197530864198
52	91	0.148148148148
52	92	0.222222222222
52	93	0.185185185185
52	94	0.185185185185
52	95	0.901234567901
52	96	0.185185185185
52	97	0.123456790123
52	98	0.185185185185
52	99	0.172839506173
53	0	0.979166666667
53	1	0.09375
53	2	0.114583333333
53	3	0.0416666666667
53	4	0.1875
53	5	0.875
53	6	0.0833333333333
53	7	0.0833333333333
53	8	0.71875
53	9	0.104166666667
53	10	0.833333333333
53	11	0.885416666667
53	12	0.885416666667
53	13	0.03125
53	14	0.90625
53	15	0.260416666667
53	16	0.947916666667
53	17	0.0833333333333
53	18	0.979166666667
53	19	0.0520833333333
53	20	0.104166666667
53	21	0.0416666666667
53	22	0.96875
53	23	0.885416666667
53	24	0.8125
53	25	0.854166666667
53	26	0.9375
53	27	0.0729166666667
53	28	0.15625
53	29	0.15625
53	30	0.125
53	31	0.0208333333333
53	32	0.104166666667
53	33	0.0416666666667
53	34	0.0416666666667
53	35	0.96875
53	36	0.96875
53	37	0.947916666667
53	38	0.864583333333
53	39	0.09375
53	40	0.90625
53	41	0.666666666667
53	42	0.979166666667
53	43	0.864583333333
53	44	0.979166666667
53	45	0.0520833333333
53	46	0.0625
53	47	0.979166666667
53	48	0.03125
53	49	0.895833333333
53	50	0.947916666667
53	51	0.739583333333
53	52	0.770833333333
53	53	1.0
53	54	0.947916666667
53	55	0.833333333333
53	56	0.583333333333
53	57	0.114583333333
53	58	0.197916666667
53	59	0.9375
53	60	0.0625
53	61	0.0416666666667
53	62	0.0520833333333
53	63	0.0625
53	64	0.135416666667
53	65	0.0833333333333
53	66	0.1875
53	67	0.09375
53	68	0.0208333333333
53	69	0.0520833333333
53	70	0.177083333333
53	71	0.927083333333
53	72	1.0
53	73	0.114583333333
53	74	0.645833333333
53	75	0.0520833333333
53	76	0.135416666667
53	77	0.916666666667
53	78	0.614583333333
53	79	0.958333333333
53	80	0.833333333333
53	81	0.802083333333
53	82	0.958333333333
53	83	0.0625
53	84	1.0
53	85	1.0
53	86	0.947916666667
53	87	0.09375
53	88	0.0416666666667
53	89	0.0416666666667
53	90	0.09375
53	91	0.0625
53	92	0.114583333333
53	93	0.0833333333333
53	94	0.0833333333333
53	95	0.9375
53	96	0.0833333333333
53	97	0.03125
53	98	0.0833333333333
53	99	0.0729166666667
54	0	0.978021978022
54	1	0.0989010989011
54	2	0.120879120879
54	3	0.043956043956
54	4	0.197802197802
54	5	0.868131868132
54	6	0.0879120879121
54	7	0.0879120879121
54	8	0.758241758242
54	9	0.10989010989
54	10	0.824175824176
54	11	0.879120879121
54	12	0.879120879121
54	13	0.032967032967
54	14	0.912087912088
54	15	0.263736263736
54	16	0.945054945055
54	17	0.0879120879121
54	18	0.978021978022
54	19	0.0549450549451
54	20	0.10989010989
54	21	0.043956043956
54	22	0.967032967033
54	23	0.879120879121
54	24	0.802197802198
54	25	0.846153846154
54	26	0.934065934066
54	27	0.0769230769231
54	28	0.164835164835
54	29	0.164835164835
54	30	0.131868131868
54	31	0.021978021978
54	32	0.10989010989
54	33	0.043956043956
54	34	0.043956043956
54	35	0.967032967033
54	36	0.967032967033
54	37	0.945054945055
54	38	0.857142857143
54	39	0.0989010989011
54	40	0.912087912088
54	41	0.67032967033
54	42	0.978021978022
54	43	0.868131868132
54	44	0.978021978022
54	45	0.0549450549451
54	46	0.0659340659341
54	47	0.978021978022
54	48	0.032967032967
54	49	0.89010989011
54	50	0.945054945055
54	51	0.725274725275
54	52	0.769230769231
54	53	1.0
54	54	1.0
54	55	0.868131868132
54	56	0.571428571429
54	57	0.120879120879
54	58	0.197802197802
54	59	0.934065934066
54	60	0.0659340659341
54	61	0.043956043956
54	62	0.0549450549451
54	63	0.0659340659341
54	64	0.142857142857
54	65	0.0879120879121
54	66	0.197802197802
54	67	0.0989010989011
54	68	0.021978021978
54	69	0.0549450549451
54	70	0.186813186813
54	71	0.923076923077
54	72	1.0
54	73	0.120879120879
54	74	0.637362637363
54	75	0.0549450549451
54	76	0.142857142857
54	77	0.912087912088
54	78	0.604395604396
54	79	0.956043956044
54	80	0.824175824176
54	81	0.791208791209
54	82	0.956043956044
54	83	0.0659340659341
54	84	1.0
54	85	1.0
54	86	0.945054945055
54	87	0.0989010989011
54	88	0.043956043956
54	89	0.043956043956
54	90	0.0989010989011
54	91	0.0659340659341
54	92	0.120879120879
54	93	0.0879120879121
54	94	0.0879120879121
54	95	0.934065934066
54	96	0.0879120879121
54	97	0.032967032967
54	98	0.0879120879121
54	99	0.0769230769231
55	0	0.963414634146
55	1	0.134146341463
55	2	0.158536585366
55	3	0.0609756097561
55	4	0.243902439024
55	5	0.865853658537
55	6	0.0487804878049
55	7	0.121951219512
55	8	0.707317073171
55	9	0.146341463415
55	10	0.926829268293
55	11	0.865853658537
55	12	0.975609756098
55	13	0.0609756097561
55	14	0.975609756098
55	15	0.256097560976
55	16	0.963414634146
55	17	0.0975609756098
55	18	0.975609756098
55	19	0.0853658536585
55	20	0.0731707317073
55	21	0.0731707317073
55	22	0.975609756098
55	23	0.975609756098
55	24	0.90243902439
55	25	0.926829268293
55	26	0.951219512195
55	27	0.109756097561
55	28	0.207317073171
55	29	0.207317073171
55	30	0.146341463415
55	31	0.0487804878049
55	32	0.121951219512
55	33	0.0731707317073
55	34	0.0731707317073
55	35	0.963414634146
55	36	0.939024390244
55	37	0.975609756098
55	38	0.829268292683
55	39	0.134146341463
55	40	0.939024390244
55	41	0.731707317073
55	42	0.951219512195
55	43	0.878048780488
55	44	0.975609756098
55	45	0.0853658536585
55	46	0.0975609756098
55	47	0.951219512195
55	48	0.0609756097561
55	49	0.975609756098
55	50	0.951219512195
55	51	0.829268292683
55	52	0.853658536585
55	53	0.975609756098
55	54	0.963414634146
55	55	1.0
55	56	0.524390243902
55	57	0.158536585366
55	58	0.231707317073
55	59	0.963414634146
55	60	0.0731707317073
55	61	0.0731707317073
55	62	0.0853658536585
55	63	0.0975609756098
55	64	0.134146341463
55	65	0.109756097561
55	66	0.146341463415
55	67	0.109756097561
55	68	0.0487804878049
55	69	0.0853658536585
55	70	0.231707317073
55	71	0.926829268293
55	72	0.975609756098
55	73	0.121951219512
55	74	0.634146341463
55	75	0.0853658536585
55	76	0.182926829268
55	77	0.914634146341
55	78	0.658536585366
55	79	0.951219512195
55	80	0.939024390244
55	81	0.80487804878
55	82	0.975609756098
55	83	0.0975609756098
55	84	0.975609756098
55	85	0.975609756098
55	86	0.951219512195
55	87	0.121951219512
55	88	0.0731707317073
55	89	0.0731707317073
55	90	0.134146341463
55	91	0.0853658536585
55	92	0.158536585366
55	93	0.121951219512
55	94	0.121951219512
55	95	0.939024390244
55	96	0.121951219512
55	97	0.0609756097561
55	98	0.121951219512
55	99	0.109756097561
56	0	0.767123287671
56	1	0.356164383562
56	2	0.369863013699
56	3	0.260273972603
56	4	0.369863013699
56	5	0.671232876712
56	6	0.328767123288
56	7	0.342465753425
56	8	0.616438356164
56	9	0.369863013699
56	10	0.616438356164
56	11	0.684931506849
56	12	0.643835616438
56	13	0.27397260274
56	14	0.684931506849
56	15	0.383561643836
56	16	0.72602739726
56	17	0.328767123288
56	18	0.753424657534
56	19	0.301369863014
56	20	0.342465753425
56	21	0.287671232877
56	22	0.739726027397
56	23	0.643835616438
56	24	0.684931506849
56	25	0.643835616438
56	26	0.72602739726
56	27	0.328767123288
56	28	0.397260273973
56	29	0.369863013699
56	30	0.315068493151
56	31	0.232876712329
56	32	0.315068493151
56	33	0.27397260274
56	34	0.287671232877
56	35	0.72602739726
56	36	0.753424657534
56	37	0.712328767123
56	38	0.780821917808
56	39	0.328767123288
56	40	0.753424657534
56	41	0.643835616438
56	42	0.739726027397
56	43	0.808219178082
56	44	0.753424657534
56	45	0.301369863014
56	46	0.301369863014
56	47	0.753424657534
56	48	0.27397260274
56	49	0.657534246575
56	50	0.739726027397
56	51	0.657534246575
56	52	0.684931506849
56	53	0.767123287671
56	54	0.712328767123
56	55	0.58904109589
56	56	1.0
56	57	0.27397260274
56	58	0.342465753425
56	59	0.72602739726
56	60	0.301369863014
56	61	0.287671232877
56	62	0.287671232877
56	63	0.315068493151
56	64	0.369863013699
56	65	0.315068493151
56	66	0.397260273973
56	67	0.315068493151
56	68	0.13698630137
56	69	0.301369863014
56	70	0.424657534247
56	71	0.712328767123
56	72	0.767123287671
56	73	0.328767123288
56	74	0.780821917808
56	75	0.301369863014
56	76	0.383561643836
56	77	0.72602739726
56	78	0.753424657534
56	79	0.72602739726
56	80	0.671232876712
56	81	0.657534246575
56	82	0.72602739726
56	83	0.315068493151
56	84	0.767123287671
56	85	0.767123287671
56	86	0.72602739726
56	87	0.342465753425
56	88	0.27397260274
56	89	0.287671232877
56	90	0.342465753425
56	91	0.315068493151
56	92	0.356164383562
56	93	0.328767123288
56	94	0.328767123288
56	95	0.712328767123
56	96	0.328767123288
56	97	0.27397260274
56	98	0.342465753425
56	99	0.328767123288
57	0	0.196428571429
57	1	0.857142857143
57	2	0.892857142857
57	3	0.767857142857
57	4	0.839285714286
57	5	0.196428571429
57	6	0.767857142857
57	7	0.821428571429
57	8	0.142857142857
57	9	0.892857142857
57	10	0.25
57	11	0.178571428571
57	12	0.232142857143
57	13	0.821428571429
57	14	0.267857142857
57	15	0.714285714286
57	16	0.196428571429
57	17	0.767857142857
57	18	0.196428571429
57	19	0.839285714286
57	20	0.75
57	21	0.821428571429
57	22	0.196428571429
57	23	0.232142857143
57	24	0.303571428571
57	25	0.25
57	26	0.214285714286
57	27	0.839285714286
57	28	0.857142857143
57	29	0.785714285714
57	30	0.785714285714
57	31	0.696428571429
57	32	0.839285714286
57	33	0.821428571429
57	34	0.803571428571
57	35	0.196428571429
57	36	0.196428571429
57	37	0.196428571429
57	38	0.25
57	39	0.767857142857
57	40	0.25
57	41	0.357142857143
57	42	0.178571428571
57	43	0.267857142857
57	44	0.196428571429
57	45	0.857142857143
57	46	0.857142857143
57	47	0.178571428571
57	48	0.821428571429
57	49	0.196428571429
57	50	0.214285714286
57	51	0.339285714286
57	52	0.303571428571
57	53	0.196428571429
57	54	0.196428571429
57	55	0.232142857143
57	56	0.357142857143
57	57	1.0
57	58	0.767857142857
57	59	0.196428571429
57	60	0.857142857143
57	61	0.821428571429
57	62	0.821428571429
57	63	0.839285714286
57	64	0.75
57	65	0.785714285714
57	66	0.714285714286
57	67	0.75
57	68	0.571428571429
57	69	0.821428571429
57	70	0.803571428571
57	71	0.196428571429
57	72	0.196428571429
57	73	0.535714285714
57	74	0.357142857143
57	75	0.839285714286
57	76	0.875
57	77	0.232142857143
57	78	0.339285714286
57	79	0.196428571429
57	80	0.285714285714
57	81	0.267857142857
57	82	0.196428571429
57	83	0.785714285714
57	84	0.196428571429
57	85	0.196428571429
57	86	0.196428571429
57	87	0.803571428571
57	88	0.839285714286
57	89	0.821428571429
57	90	0.821428571429
57	91	0.821428571429
57	92	0.803571428571
57	93	0.821428571429
57	94	0.839285714286
57	95	0.214285714286
57	96	0.875
57	97	0.803571428571
57	98	0.803571428571
57	99	0.857142857143
58	0	0.311475409836
58	1	0.770491803279
58	2	0.803278688525
58	3	0.704918032787
58	4	0.72131147541
58	5	0.27868852459
58	6	0.737704918033
58	7	0.754098360656
58	8	0.16393442623
58	9	0.819672131148
58	10	0.311475409836
58	11	0.295081967213
58	12	0.311475409836
58	13	0.737704918033
58	14	0.344262295082
58	15	0.803278688525
58	16	0.311475409836
58	17	0.704918032787
58	18	0.327868852459
58	19	0.754098360656
58	20	0.72131147541
58	21	0.737704918033
58	22	0.311475409836
58	23	0.311475409836
58	24	0.393442622951
58	25	0.344262295082
58	26	0.327868852459
58	27	0.737704918033
58	28	0.737704918033
58	29	0.803278688525
58	30	0.803278688525
58	31	0.606557377049
58	32	0.786885245902
58	33	0.737704918033
58	34	0.72131147541
58	35	0.311475409836
58	36	0.311475409836
58	37	0.311475409836
58	38	0.344262295082
58	39	0.737704918033
58	40	0.360655737705
58	41	0.491803278689
58	42	0.295081967213
58	43	0.426229508197
58	44	0.327868852459
58	45	0.770491803279
58	46	0.754098360656
58	47	0.295081967213
58	48	0.737704918033
58	49	0.311475409836
58	50	0.311475409836
58	51	0.459016393443
58	52	0.409836065574
58	53	0.311475409836
58	54	0.295081967213
58	55	0.311475409836
58	56	0.409836065574
58	57	0.704918032787
58	58	1.0
58	59	0.311475409836
58	60	0.754098360656
58	61	0.72131147541
58	62	0.737704918033
58	63	0.770491803279
58	64	0.704918032787
58	65	0.72131147541
58	66	0.655737704918
58	67	0.754098360656
58	68	0.508196721311
58	69	0.737704918033
58	70	0.704918032787
58	71	0.295081967213
58	72	0.311475409836
58	73	0.475409836066
58	74	0.44262295082
58	75	0.754098360656
58	76	0.786885245902
58	77	0.344262295082
58	78	0.377049180328
58	79	0.311475409836
58	80	0.377049180328
58	81	0.377049180328
58	82	0.311475409836
58	83	0.72131147541
58	84	0.311475409836
58	85	0.311475409836
58	86	0.311475409836
58	87	0.754098360656
58	88	0.72131147541
58	89	0.737704918033
58	90	0.704918032787
58	91	0.770491803279
58	92	0.770491803279
58	93	0.737704918033
58	94	0.754098360656
58	95	0.327868852459
58	96	0.770491803279
58	97	0.737704918033
58	98	0.737704918033
58	99	0.737704918033
59	0	0.988888888889
59	1	0.1
59	2	0.122222222222
59	3	0.0444444444444
59	4	0.2
59	5	0.9
59	6	0.0777777777778
59	7	0.0888888888889
59	8	0.722222222222
59	9	0.111111111111
59	10	0.877777777778
59	11	0.9
59	12	0.933333333333
59	13	0.0333333333333
59	14	0.911111111111
59	15	0.277777777778
59	16	0.988888888889
59	17	0.0888888888889
59	18	1.0
59	19	0.0555555555556
59	20	0.1
59	21	0.0444444444444
59	22	1.0
59	23	0.933333333333
59	24	0.866666666667
59	25	0.888888888889
59	26	0.977777777778
59	27	0.0777777777778
59	28	0.166666666667
59	29	0.166666666667
59	30	0.122222222222
59	31	0.0222222222222
59	32	0.1
59	33	0.0444444444444
59	34	0.0444444444444
59	35	0.988888888889
59	36	0.966666666667
59	37	0.977777777778
59	38	0.877777777778
59	39	0.1
59	40	0.966666666667
59	41	0.711111111111
59	42	0.977777777778
59	43	0.911111111111
59	44	1.0
59	45	0.0555555555556
59	46	0.0666666666667
59	47	0.977777777778
59	48	0.0333333333333
59	49	0.944444444444
59	50	0.977777777778
59	51	0.788888888889
59	52	0.811111111111
59	53	1.0
59	54	0.944444444444
59	55	0.877777777778
59	56	0.588888888889
59	57	0.122222222222
59	58	0.211111111111
59	59	1.0
59	60	0.0555555555556
59	61	0.0444444444444
59	62	0.0555555555556
59	63	0.0666666666667
59	64	0.144444444444
59	65	0.0888888888889
59	66	0.177777777778
59	67	0.0888888888889
59	68	0.0222222222222
59	69	0.0555555555556
59	70	0.188888888889
59	71	0.955555555556
59	72	1.0
59	73	0.0888888888889
59	74	0.688888888889
59	75	0.0555555555556
59	76	0.144444444444
59	77	0.955555555556
59	78	0.655555555556
59	79	0.977777777778
59	80	0.888888888889
59	81	0.833333333333
59	82	1.0
59	83	0.0666666666667
59	84	1.0
59	85	1.0
59	86	0.977777777778
59	87	0.1
59	88	0.0444444444444
59	89	0.0444444444444
59	90	0.1
59	91	0.0666666666667
59	92	0.122222222222
59	93	0.0888888888889
59	94	0.0888888888889
59	95	0.966666666667
59	96	0.0888888888889
59	97	0.0333333333333
59	98	0.0888888888889
59	99	0.0777777777778
60	0	0.0641025641026
60	1	0.833333333333
60	2	0.858974358974
60	3	0.846153846154
60	4	0.820512820513
60	5	0.0641025641026
60	6	0.884615384615
60	7	0.794871794872
60	8	0.0641025641026
60	9	0.884615384615
60	10	0.0897435897436
60	11	0.0769230769231
60	12	0.0769230769231
60	13	0.884615384615
60	14	0.102564102564
60	15	0.525641025641
60	16	0.0641025641026
60	17	0.794871794872
60	18	0.0897435897436
60	19	0.910256410256
60	20	0.884615384615
60	21	0.923076923077
60	22	0.0769230769231
60	23	0.0769230769231
60	24	0.153846153846
60	25	0.115384615385
60	26	0.0897435897436
60	27	0.833333333333
60	28	0.705128205128
60	29	0.730769230769
60	30	0.705128205128
60	31	0.782051282051
60	32	0.858974358974
60	33	0.820512820513
60	34	0.871794871795
60	35	0.0769230769231
60	36	0.0769230769231
60	37	0.0641025641026
60	38	0.115384615385
60	39	0.730769230769
60	40	0.102564102564
60	41	0.217948717949
60	42	0.0897435897436
60	43	0.153846153846
60	44	0.0897435897436
60	45	0.884615384615
60	46	0.923076923077
60	47	0.0641025641026
60	48	0.935897435897
60	49	0.0641025641026
60	50	0.0897435897436
60	51	0.179487179487
60	52	0.141025641026
60	53	0.0769230769231
60	54	0.0769230769231
60	55	0.0769230769231
60	56	0.282051282051
60	57	0.615384615385
60	58	0.589743589744
60	59	0.0641025641026
60	60	1.0
60	61	0.884615384615
60	62	0.846153846154
60	63	0.75641025641
60	64	0.807692307692
60	65	0.871794871795
60	66	0.769230769231
60	67	0.692307692308
60	68	0.641025641026
60	69	0.820512820513
60	70	0.730769230769
60	71	0.0769230769231
60	72	0.0897435897436
60	73	0.589743589744
60	74	0.205128205128
60	75	0.923076923077
60	76	0.769230769231
60	77	0.102564102564
60	78	0.230769230769
60	79	0.0769230769231
60	80	0.128205128205
60	81	0.141025641026
60	82	0.0769230769231
60	83	0.871794871795
60	84	0.0769230769231
60	85	0.0769230769231
60	86	0.0641025641026
60	87	0.794871794872
60	88	0.846153846154
60	89	0.910256410256
60	90	0.858974358974
60	91	0.923076923077
60	92	0.769230769231
60	93	0.897435897436
60	94	0.897435897436
60	95	0.0897435897436
60	96	0.820512820513
60	97	0.884615384615
60	98	0.871794871795
60	99	0.858974358974
61	0	0.0533333333333
61	1	0.853333333333
61	2	0.853333333333
61	3	0.88
61	4	0.853333333333
61	5	0.0533333333333
61	6	0.92
61	7	0.8
61	8	0.0533333333333
61	9	0.893333333333
61	10	0.0933333333333
61	11	0.04
61	12	0.08
61	13	0.96
61	14	0.106666666667
61	15	0.493333333333
61	16	0.04
61	17	0.826666666667
61	18	0.0666666666667
61	19	0.946666666667
61	20	0.906666666667
61	21	0.96
61	22	0.0533333333333
61	23	0.08
61	24	0.16
61	25	0.12
61	26	0.0666666666667
61	27	0.866666666667
61	28	0.733333333333
61	29	0.733333333333
61	30	0.666666666667
61	31	0.813333333333
61	32	0.84
61	33	0.853333333333
61	34	0.92
61	35	0.04
61	36	0.0533333333333
61	37	0.0533333333333
61	38	0.0933333333333
61	39	0.733333333333
61	40	0.0933333333333
61	41	0.2
61	42	0.0533333333333
61	43	0.146666666667
61	44	0.0666666666667
61	45	0.906666666667
61	46	0.933333333333
61	47	0.0533333333333
61	48	0.973333333333
61	49	0.0533333333333
61	50	0.0666666666667
61	51	0.186666666667
61	52	0.146666666667
61	53	0.0533333333333
61	54	0.0533333333333
61	55	0.08
61	56	0.28
61	57	0.613333333333
61	58	0.586666666667
61	59	0.0533333333333
61	60	0.92
61	61	1.0
61	62	0.88
61	63	0.8
61	64	0.88
61	65	0.893333333333
61	66	0.8
61	67	0.68
61	68	0.68
61	69	0.866666666667
61	70	0.733333333333
61	71	0.0533333333333
61	72	0.0533333333333
61	73	0.666666666667
61	74	0.2
61	75	0.946666666667
61	76	0.813333333333
61	77	0.08
61	78	0.226666666667
61	79	0.0533333333333
61	80	0.133333333333
61	81	0.12
61	82	0.0533333333333
61	83	0.92
61	84	0.0533333333333
61	85	0.0533333333333
61	86	0.0533333333333
61	87	0.813333333333
61	88	0.893333333333
61	89	0.973333333333
61	90	0.906666666667
61	91	0.906666666667
61	92	0.8
61	93	0.946666666667
61	94	0.946666666667
61	95	0.0666666666667
61	96	0.853333333333
61	97	0.96
61	98	0.92
61	99	0.88
62	0	0.0714285714286
62	1	0.857142857143
62	2	0.885714285714
62	3	0.9
62	4	0.842857142857
62	5	0.0714285714286
62	6	0.9
62	7	0.842857142857
62	8	0.0571428571429
62	9	0.942857142857
62	10	0.114285714286
62	11	0.0714285714286
62	12	0.1
62	13	0.942857142857
62	14	0.128571428571
62	15	0.542857142857
62	16	0.0714285714286
62	17	0.857142857143
62	18	0.0857142857143
62	19	0.957142857143
62	20	0.9
62	21	0.957142857143
62	22	0.0714285714286
62	23	0.1
62	24	0.185714285714
62	25	0.142857142857
62	26	0.0857142857143
62	27	0.871428571429
62	28	0.8
62	29	0.771428571429
62	30	0.7
62	31	0.828571428571
62	32	0.9
62	33	0.885714285714
62	34	0.942857142857
62	35	0.0714285714286
62	36	0.0714285714286
62	37	0.0714285714286
62	38	0.114285714286
62	39	0.771428571429
62	40	0.114285714286
62	41	0.242857142857
62	42	0.0714285714286
62	43	0.171428571429
62	44	0.0857142857143
62	45	0.928571428571
62	46	0.957142857143
62	47	0.0571428571429
62	48	0.971428571429
62	49	0.0714285714286
62	50	0.0857142857143
62	51	0.2
62	52	0.171428571429
62	53	0.0714285714286
62	54	0.0714285714286
62	55	0.1
62	56	0.3
62	57	0.657142857143
62	58	0.642857142857
62	59	0.0714285714286
62	60	0.942857142857
62	61	0.942857142857
62	62	1.0
62	63	0.857142857143
62	64	0.9
62	65	0.914285714286
62	66	0.8
62	67	0.757142857143
62	68	0.671428571429
62	69	0.914285714286
62	70	0.785714285714
62	71	0.0714285714286
62	72	0.0714285714286
62	73	0.685714285714
62	74	0.228571428571
62	75	0.971428571429
62	76	0.828571428571
62	77	0.1
62	78	0.257142857143
62	79	0.0714285714286
62	80	0.157142857143
62	81	0.128571428571
62	82	0.0714285714286
62	83	0.971428571429
62	84	0.0714285714286
62	85	0.0714285714286
62	86	0.0714285714286
62	87	0.828571428571
62	88	0.942857142857
62	89	0.942857142857
62	90	0.957142857143
62	91	0.957142857143
62	92	0.842857142857
62	93	0.971428571429
62	94	0.971428571429
62	95	0.0857142857143
62	96	0.885714285714
62	97	0.957142857143
62	98	0.971428571429
62	99	0.9
63	0	0.0909090909091
63	1	0.939393939394
63	2	0.969696969697
63	3	0.863636363636
63	4	0.924242424242
63	5	0.0909090909091
63	6	0.909090909091
63	7	0.893939393939
63	8	0.0757575757576
63	9	1.0
63	10	0.136363636364
63	11	0.0757575757576
63	12	0.121212121212
63	13	0.954545454545
63	14	0.151515151515
63	15	0.590909090909
63	16	0.0909090909091
63	17	0.878787878788
63	18	0.106060606061
63	19	0.939393939394
63	20	0.893939393939
63	21	0.924242424242
63	22	0.0909090909091
63	23	0.121212121212
63	24	0.212121212121
63	25	0.166666666667
63	26	0.106060606061
63	27	0.939393939394
63	28	0.848484848485
63	29	0.833333333333
63	30	0.757575757576
63	31	0.787878787879
63	32	0.878787878788
63	33	0.909090909091
63	34	0.893939393939
63	35	0.0909090909091
63	36	0.0909090909091
63	37	0.0909090909091
63	38	0.136363636364
63	39	0.833333333333
63	40	0.136363636364
63	41	0.272727272727
63	42	0.0909090909091
63	43	0.19696969697
63	44	0.106060606061
63	45	0.954545454545
63	46	0.939393939394
63	47	0.0757575757576
63	48	0.924242424242
63	49	0.0909090909091
63	50	0.106060606061
63	51	0.242424242424
63	52	0.19696969697
63	53	0.0909090909091
63	54	0.0909090909091
63	55	0.121212121212
63	56	0.348484848485
